TransactionID,AccountID,TransactionType,Amount,TransactionDate
636,3850,Payment,299.76,2023-03-10
637,2716,Withdrawal,3809.57,2022-10-15
638,3897,Payment,3476.9,2023-07-19
639,4699,Payment,7267.44,2023-03-23
640,2653,Withdrawal,2818.05,2023-12-03
641,868,Transfer,2176.97,2022-10-03
642,2680,Transfer,3110.87,2024-12-13
643,160,Withdrawal,1745.42,2023-05-21
644,2116,Transfer,5580.46,2022-10-16
645,364,Deposit,142.35,2025-02-21
646,907,Payment,5335.34,2023-01-16
647,3093,Payment,4171.89,2024-08-15
648,4403,Deposit,6778.4,2025-02-12
649,1480,Transfer,881.04,2024-03-04
650,1871,Transfer,3765.28,2023-09-26
651,474,Payment,7137.71,2022-07-28
652,78,Payment,425.48,2024-03-23
653,1020,Deposit,9504.99,2023-01-03
654,3398,Withdrawal,5864.56,2025-01-30
655,3597,Deposit,6877.06,2024-03-27
656,929,Deposit,8769.2,2024-08-23
657,1745,Withdrawal,9328.75,2023-11-05
658,971,Transfer,9135.34,2023-05-23
659,2602,Withdrawal,5209.91,2024-03-14
660,700,Transfer,2658.05,2025-04-02
661,2752,Transfer,8558.7,2025-05-10
662,4672,Payment,7576.72,2024-02-24
663,714,Transfer,651.15,2023-09-19
664,3535,Withdrawal,8049.46,2022-10-02
665,882,Transfer,6625.7,2022-12-24
666,4329,Deposit,1854.89,2024-09-15
667,701,Deposit,5787.39,2025-03-16
668,4849,Payment,3426.7,2024-10-19
669,3217,Payment,4589.33,2023-12-15
670,1923,Withdrawal,2094.08,2023-12-13
671,1583,Withdrawal,8478.39,2024-04-04
672,1010,Deposit,1278.27,2024-08-24
673,4652,Deposit,7499.83,2024-11-05
674,412,Transfer,3015.3,2024-04-04
675,4115,Payment,3292.49,2024-02-25
676,2393,Deposit,9765.68,2024-09-24
677,2799,Withdrawal,1214.6,2025-01-21
678,3007,Payment,2775.34,2023-08-23
679,1560,Withdrawal,4680.66,2023-08-03
680,2157,Withdrawal,6347.98,2022-11-28
681,4910,Payment,2274.83,2023-04-02
682,4224,Transfer,6813.75,2024-07-20
683,2526,Withdrawal,1983.23,2024-04-23
684,2294,Deposit,353.5,2024-07-18
685,1723,Payment,6240.43,2024-12-01
686,4472,Withdrawal,1213.86,2024-10-20
687,3691,Withdrawal,459.4,2023-11-05
688,1138,Deposit,6999.28,2024-08-28
689,957,Transfer,1182.85,2023-10-27
690,744,Withdrawal,7969.96,2024-07-13
691,4095,Deposit,1613.16,2022-05-31
692,2633,Deposit,5712.74,2022-07-20
693,1576,Transfer,4619.35,2024-07-28
694,401,Transfer,1393.12,2023-05-16
695,4742,Payment,4472.42,2023-11-14
696,639,Transfer,534.58,2023-03-20
697,3308,Withdrawal,6197.84,2023-12-20
698,4169,Payment,6407.25,2023-05-28
699,1384,Payment,6820.74,2023-04-06
700,2188,Payment,3972.37,2023-09-23
701,4767,Deposit,656.3,2024-08-31
702,544,Transfer,1689.2,2023-09-24
703,850,Withdrawal,8499.64,2024-07-23
704,708,Withdrawal,4093.02,2024-01-05
705,4698,Withdrawal,1245.49,2023-11-12
706,4144,Deposit,3119.55,2025-03-08
707,170,Withdrawal,6634.11,2024-03-08
708,4706,Transfer,3540.91,2023-09-24
709,802,Payment,9502.38,2025-04-16
710,4125,Transfer,1539.46,2023-05-03
711,805,Payment,7417.66,2024-04-12
712,1798,Withdrawal,5257.78,2022-08-31
713,1310,Payment,6603.38,2023-01-18
714,4362,Deposit,5526.02,2025-01-29
715,3381,Payment,8095.29,2024-02-20
716,4175,Withdrawal,373.46,2024-05-24
717,4907,Payment,8425.44,2022-06-06
718,3754,Withdrawal,4226.47,2024-09-03
719,95,Deposit,2197.25,2025-03-01
720,314,Transfer,9326.57,2024-04-25
721,4960,Withdrawal,3774.18,2024-03-12
722,4225,Deposit,3141.14,2025-04-25
723,4741,Deposit,6423.81,2024-09-17
724,4587,Transfer,6981.95,2022-06-29
725,3313,Deposit,672.83,2022-06-26
726,3960,Deposit,545.39,2024-12-20
727,380,Transfer,4129.62,2024-03-27
728,438,Payment,2944.8,2022-09-09
729,4272,Transfer,9801.07,2023-09-21
730,4878,Deposit,6450.62,2022-10-19
731,3819,Withdrawal,5505.47,2022-12-26
732,4293,Withdrawal,3547.66,2025-01-05
733,812,Deposit,1632.64,2023-10-05
734,3162,Transfer,2498.3,2024-11-19
735,2616,Withdrawal,1473.29,2025-03-16
736,1925,Transfer,7868.35,2022-07-01
737,2983,Withdrawal,1751.28,2023-12-19
738,1038,Payment,579.25,2024-03-20
739,3044,Deposit,9258.91,2023-09-29
740,4680,Transfer,4576.59,2023-02-11
741,2628,Withdrawal,1353.5,2022-05-17
742,844,Payment,5985.39,2025-04-14
743,4159,Transfer,401.95,2023-08-13
744,2155,Deposit,4295.89,2023-10-02
745,3598,Deposit,6441.62,2022-11-20
746,3272,Payment,3609.26,2024-10-28
747,446,Deposit,7193.39,2023-01-10
748,1825,Transfer,664.59,2022-07-01
749,732,Transfer,8841.75,2024-08-13
750,3283,Deposit,3936.4,2023-01-10
751,988,Withdrawal,2905.71,2024-08-07
752,126,Withdrawal,6698.72,2023-12-02
753,4643,Payment,4971.66,2025-03-17
754,1118,Transfer,7834.01,2022-11-22
755,1045,Payment,4684.75,2024-12-04
756,1242,Withdrawal,5703.07,2024-12-29
757,3488,Transfer,3423.92,2023-06-21
758,4959,Withdrawal,5327.83,2023-02-26
759,307,Withdrawal,6918.27,2023-01-05
760,2974,Withdrawal,4186.61,2024-08-26
761,4173,Deposit,8426.14,2025-01-22
762,1949,Withdrawal,1357.6,2023-10-02
763,90,Payment,418.92,2025-01-18
764,4735,Deposit,8240.11,2022-05-14
765,1759,Payment,3384.94,2023-02-21
766,2449,Payment,9418.91,2024-02-03
767,2415,Transfer,8716.47,2024-04-25
768,3126,Deposit,5160.05,2023-10-16
769,4803,Deposit,5580.87,2024-12-09
770,2581,Payment,6032.72,2023-10-30
771,1498,Withdrawal,8747.81,2024-11-06
772,2932,Transfer,6204.0,2022-12-04
773,1892,Payment,8557.91,2025-02-25
774,3809,Transfer,9764.7,2023-09-09
775,3397,Payment,4730.58,2023-02-21
776,3058,Payment,4824.96,2023-11-26
777,2330,Payment,7430.78,2023-08-15
778,3982,Payment,4709.09,2022-11-20
779,626,Payment,8555.43,2024-04-28
780,341,Payment,3644.43,2024-04-09
781,2783,Payment,5579.81,2025-03-12
782,1281,Transfer,1644.93,2023-07-02
783,1759,Deposit,5451.19,2024-03-26
784,2324,Withdrawal,8342.65,2022-07-12
785,3535,Deposit,1713.97,2022-10-15
786,2838,Transfer,7044.32,2023-07-02
787,1129,Deposit,4192.37,2024-10-22
788,429,Transfer,845.67,2024-11-23
789,3570,Payment,9958.99,2025-01-08
790,2055,Deposit,4594.15,2023-05-03
791,3511,Withdrawal,5641.93,2023-04-27
792,1777,Deposit,116.88,2024-08-21
793,542,Deposit,7583.36,2023-04-24
794,1383,Transfer,5445.68,2024-05-10
795,2598,Deposit,9470.42,2025-05-08
796,546,Transfer,4419.7,2024-04-05
797,3311,Transfer,8508.4,2024-05-24
798,1101,Transfer,1935.58,2024-04-04
799,3690,Payment,9215.41,2025-04-18
800,4596,Payment,1065.63,2025-03-29
801,1524,Deposit,1623.82,2023-05-30
802,613,Withdrawal,5986.06,2022-12-11
803,3559,Payment,5608.04,2025-01-16
804,2228,Payment,8982.04,2023-02-03
805,1386,Withdrawal,1664.97,2025-04-19
806,350,Withdrawal,2515.08,2022-10-24
807,579,Transfer,1346.64,2022-06-22
808,3343,Deposit,9921.47,2023-03-08
809,4943,Transfer,829.28,2023-06-01
810,1638,Transfer,1023.47,2024-11-10
811,4464,Deposit,3272.8,2023-06-28
812,4518,Withdrawal,4839.32,2023-02-12
813,2663,Withdrawal,4786.54,2025-04-14
814,4584,Transfer,6246.56,2022-09-07
815,995,Deposit,294.48,2023-04-26
816,4674,Withdrawal,6643.65,2023-04-30
817,497,Withdrawal,4801.21,2024-05-06
818,2093,Deposit,6441.59,2024-11-30
819,3276,Withdrawal,1794.83,2024-08-08
820,4600,Withdrawal,7583.05,2024-03-25
821,421,Transfer,1305.83,2023-10-01
822,4899,Withdrawal,8207.83,2023-03-15
823,4706,Payment,8139.64,2025-03-01
824,3181,Withdrawal,6937.51,2023-04-21
825,1505,Withdrawal,9672.89,2025-05-08
826,483,Withdrawal,453.6,2022-09-11
827,3244,Withdrawal,9102.33,2022-07-11
828,4210,Withdrawal,2248.55,2024-02-27
829,4697,Transfer,6924.51,2022-09-05
830,1182,Withdrawal,7452.04,2024-02-22
831,2411,Withdrawal,2827.01,2022-09-22
832,4505,Withdrawal,5067.03,2022-07-11
833,2327,Payment,3120.67,2024-10-06
834,1904,Withdrawal,3836.68,2023-07-16
835,4503,Payment,92.95,2025-02-04
836,4162,Deposit,4422.18,2023-01-05
837,4390,Deposit,1780.48,2025-03-31
838,4364,Payment,1739.77,2024-07-14
839,3607,Payment,6037.0,2023-09-20
840,4342,Withdrawal,2729.49,2023-01-16
841,4614,Transfer,5331.06,2023-04-19
842,3463,Deposit,6772.91,2022-11-04
843,3005,Deposit,6626.16,2024-10-29
844,1979,Deposit,4725.43,2024-02-18
845,696,Withdrawal,4134.46,2024-09-18
846,4440,Transfer,2089.7,2023-04-09
847,1668,Deposit,3509.53,2024-10-30
848,1751,Payment,7732.63,2025-03-26
849,1800,Deposit,2401.12,2022-12-31
850,4791,Transfer,2502.16,2024-09-02
851,1861,Transfer,984.39,2024-01-18
852,3980,Deposit,3078.49,2023-08-11
853,2433,Transfer,2220.3,2025-02-27
854,2380,Withdrawal,4452.2,2023-07-09
855,4126,Payment,7130.77,2022-12-25
856,4813,Payment,8063.24,2024-02-11
857,2502,Payment,185.59,2023-11-29
858,1105,Deposit,2905.83,2022-12-28
859,4851,Deposit,4109.5,2023-04-22
860,106,Payment,1187.18,2024-04-24
861,78,Withdrawal,992.53,2024-12-20
862,1181,Transfer,6684.53,2022-08-03
863,2202,Deposit,8436.41,2023-12-08
864,840,Transfer,6018.05,2022-11-20
865,1587,Withdrawal,7409.0,2022-06-13
866,1803,Deposit,9439.6,2024-06-18
867,1936,Withdrawal,7098.59,2023-01-14
868,1410,Withdrawal,8667.03,2024-02-25
869,4727,Payment,1690.34,2024-03-10
870,4914,Withdrawal,9779.36,2023-03-14
871,4838,Deposit,383.98,2023-08-17
872,2623,Transfer,7755.78,2022-06-30
873,4467,Withdrawal,2786.26,2023-08-07
874,1979,Withdrawal,9335.89,2023-06-02
875,1893,Withdrawal,6057.69,2024-10-22
876,1274,Deposit,794.94,2025-03-23
877,589,Withdrawal,5441.44,2024-05-16
878,718,Withdrawal,1649.46,2025-02-23
879,2461,Withdrawal,2745.84,2025-04-09
880,4604,Deposit,7489.31,2023-06-14
881,573,Payment,7259.46,2023-11-14
882,4545,Withdrawal,9526.34,2024-07-15
883,4319,Transfer,9286.08,2023-06-12
884,1820,Withdrawal,2121.06,2025-03-21
885,883,Payment,2230.36,2024-07-30
886,4253,Withdrawal,6177.77,2023-01-30
887,4549,Deposit,6920.16,2022-07-18
888,486,Transfer,8144.52,2022-08-03
889,4768,Payment,1522.04,2024-08-01
890,2749,Withdrawal,1296.19,2022-12-19
891,4491,Withdrawal,6486.81,2022-10-14
892,1998,Transfer,5170.1,2024-05-10
893,1908,Deposit,8884.81,2023-07-17
894,3015,Transfer,8089.97,2024-12-11
895,2964,Transfer,8472.49,2023-12-16
896,149,Transfer,1068.22,2024-07-21
897,3665,Withdrawal,6353.97,2023-03-05
898,1090,Deposit,4132.62,2022-06-06
899,423,Deposit,7624.89,2022-10-10
900,642,Transfer,1439.43,2024-05-20
901,2190,Deposit,3831.61,2023-10-06
902,481,Payment,5552.81,2024-06-12
903,577,Payment,9387.28,2023-07-23
904,3704,Transfer,6795.36,2024-09-13
905,4171,Payment,6388.23,2024-04-21
906,3671,Deposit,3507.55,2024-08-21
907,798,Deposit,3936.73,2024-09-07
908,2620,Transfer,7009.29,2024-12-13
909,4280,Withdrawal,4195.57,2025-03-12
910,4050,Payment,1617.2,2025-05-08
911,2213,Payment,1014.46,2023-01-26
912,2217,Transfer,4554.88,2023-12-14
913,4495,Deposit,9072.29,2022-12-15
914,3127,Transfer,3456.04,2024-12-20
915,4,Deposit,5134.89,2022-11-04
916,358,Transfer,925.14,2024-09-19
917,4510,Payment,3808.19,2023-11-05
918,1143,Transfer,5958.15,2023-03-22
919,2874,Transfer,2668.9,2023-03-05
920,1441,Transfer,3980.51,2023-05-29
921,4849,Withdrawal,854.29,2023-12-04
922,2832,Deposit,403.11,2025-04-19
923,4758,Payment,6316.84,2024-01-21
924,4724,Withdrawal,4215.33,2024-08-12
925,4891,Transfer,3249.89,2022-08-11
926,142,Transfer,979.99,2023-06-21
927,2746,Payment,3291.13,2024-06-07
928,2901,Payment,1614.26,2023-10-20
929,4720,Payment,7163.14,2025-03-25
930,1608,Transfer,7501.78,2024-05-22
931,1896,Payment,1631.21,2023-02-11
932,2859,Deposit,9220.18,2024-06-04
933,2217,Deposit,5457.22,2022-11-21
934,3638,Payment,4230.89,2023-08-18
935,195,Deposit,8526.19,2023-10-16
936,3575,Transfer,6788.0,2024-04-12
937,15,Deposit,5391.79,2022-10-21
938,1782,Deposit,5883.77,2025-02-24
939,1027,Transfer,5086.07,2024-05-11
940,3871,Deposit,7315.96,2024-12-21
941,4859,Deposit,8916.78,2024-04-19
942,3249,Transfer,5662.39,2022-10-21
943,4481,Transfer,4785.52,2024-09-06
944,1196,Deposit,4360.06,2024-07-14
945,1510,Deposit,4519.66,2024-07-24
946,1418,Withdrawal,3139.28,2023-01-28
947,4827,Payment,261.04,2024-03-25
948,2298,Payment,6026.61,2023-02-16
949,3301,Deposit,3282.85,2022-06-26
950,2203,Withdrawal,7182.14,2023-10-14
951,10,Deposit,1723.27,2023-04-28
952,2856,Withdrawal,3947.78,2024-04-16
953,2068,Deposit,1882.02,2023-10-17
954,3262,Withdrawal,7036.85,2023-08-24
955,887,Transfer,1943.34,2024-11-18
956,4384,Transfer,5933.81,2022-10-15
957,2203,Transfer,3395.43,2024-09-17
958,1842,Transfer,1761.6,2023-10-23
959,27,Payment,9322.7,2023-08-16
960,177,Transfer,3332.39,2022-12-13
961,3250,Deposit,9057.88,2022-11-19
962,345,Payment,8506.73,2024-09-20
963,3751,Withdrawal,9478.77,2022-08-01
964,968,Payment,6994.89,2023-05-29
965,1430,Transfer,3205.44,2023-05-19
966,4509,Transfer,2611.21,2024-12-08
967,1012,Deposit,2375.76,2024-12-27
968,2429,Deposit,3635.01,2022-05-30
969,3200,Transfer,9033.29,2024-03-22
970,729,Transfer,5408.03,2022-08-29
971,2647,Transfer,4625.47,2024-07-10
972,4731,Payment,348.32,2022-07-31
973,1143,Withdrawal,272.45,2024-07-25
974,1046,Withdrawal,137.3,2024-08-04
975,2978,Transfer,8126.51,2023-05-19
976,4613,Payment,3393.49,2024-10-14
977,1494,Deposit,4202.48,2024-09-21
978,1155,Payment,5387.5,2024-07-11
979,4374,Withdrawal,6848.44,2022-06-25
980,3519,Deposit,3389.85,2023-10-17
981,2059,Withdrawal,8330.16,2023-01-06
982,483,Payment,1780.56,2025-01-19
983,1098,Deposit,7181.84,2023-11-19
984,4203,Deposit,2810.55,2024-03-24
985,3474,Transfer,3154.76,2022-08-24
986,2170,Payment,3028.6,2025-01-30
987,1806,Payment,4889.42,2022-11-29
988,771,Deposit,1202.17,2024-02-12
989,4111,Transfer,4766.91,2025-01-21
990,3632,Deposit,9372.68,2023-10-01
991,1609,Transfer,713.76,2022-09-12
992,2238,Transfer,8065.4,2022-07-12
993,2620,Payment,3208.62,2022-10-07
994,2228,Transfer,7613.2,2025-01-07
995,4074,Transfer,1088.85,2023-05-31
996,3061,Withdrawal,3304.35,2024-08-19
997,630,Transfer,136.22,2022-08-04
998,3857,Payment,8551.62,2024-12-24
999,20,Payment,1808.6,2023-07-14
1000,4217,Transfer,3325.8,2024-10-17
1001,1616,Withdrawal,4355.79,2025-04-04
1002,1981,Transfer,7837.11,2023-06-27
1003,205,Withdrawal,1786.2,2023-04-23
1004,4779,Transfer,4444.88,2022-09-27
1005,2149,Withdrawal,8078.29,2024-02-14
1006,4057,Deposit,9035.77,2022-10-04
1007,1725,Transfer,7234.5,2023-08-09
1008,4748,Deposit,6366.0,2022-11-09
1009,531,Withdrawal,3576.22,2024-11-30
1010,1261,Payment,8017.57,2022-06-08
1011,724,Transfer,6283.89,2023-11-26
1012,4489,Deposit,3255.22,2022-12-26
1013,4052,Transfer,5160.72,2024-04-02
1014,2531,Deposit,9302.5,2022-07-29
1015,4858,Deposit,1734.66,2022-09-22
1016,1415,Withdrawal,2251.22,2023-06-19
1017,1322,Withdrawal,445.74,2025-05-09
1018,4349,Withdrawal,3757.43,2025-01-18
1019,1798,Deposit,5727.54,2023-12-29
1020,3712,Transfer,8088.65,2025-04-22
1021,3363,Transfer,9029.26,2022-11-05
1022,631,Withdrawal,3800.36,2024-11-27
1023,133,Transfer,4725.19,2023-09-11
1024,4176,Deposit,3605.92,2024-11-12
1025,1749,Transfer,8430.99,2024-02-22
1026,173,Transfer,4376.51,2023-10-26
1027,3584,Withdrawal,1449.62,2023-03-05
1028,603,Payment,4573.27,2024-05-30
1029,2397,Withdrawal,3724.44,2023-09-06
1030,2664,Withdrawal,2087.74,2023-06-21
1031,236,Payment,2743.5,2024-07-10
1032,135,Transfer,176.99,2024-02-19
1033,4631,Deposit,1348.42,2023-06-29
1034,3855,Deposit,8185.71,2024-09-28
1035,2214,Transfer,7214.39,2023-05-17
1036,1216,Withdrawal,6680.72,2024-11-10
1037,384,Payment,5799.39,2024-11-08
1038,3596,Withdrawal,1180.66,2024-03-27
1039,3970,Withdrawal,2567.88,2022-09-08
1040,1065,Withdrawal,3241.4,2022-10-07
1041,3424,Payment,6460.85,2025-02-05
1042,3969,Withdrawal,1814.52,2022-08-24
1043,2494,Transfer,1620.45,2024-08-05
1044,855,Withdrawal,2852.58,2023-07-25
1045,1577,Withdrawal,2726.5,2022-08-09
1046,4454,Deposit,2036.8,2024-02-06
1047,4479,Withdrawal,1655.52,2023-01-01
1048,920,Deposit,8230.2,2024-12-06
1049,1352,Transfer,8309.45,2023-07-25
1050,4853,Deposit,3504.42,2025-05-01
1051,4627,Withdrawal,1289.63,2022-06-27
1052,4266,Transfer,8317.4,2022-11-26
1053,3989,Payment,5246.56,2025-01-21
1054,1341,Withdrawal,4981.87,2022-07-26
1055,882,Transfer,2375.43,2022-05-23
1056,3911,Withdrawal,2749.86,2025-02-18
1057,3131,Payment,5533.37,2024-03-25
1058,4530,Payment,9706.98,2024-11-21
1059,3280,Withdrawal,9470.72,2023-10-14
1060,4197,Payment,1022.04,2022-07-03
1061,1343,Transfer,2551.49,2023-01-14
1062,3692,Transfer,139.03,2025-02-20
1063,3936,Deposit,2653.22,2023-11-02
1064,4855,Deposit,8620.57,2022-06-25
1065,760,Withdrawal,6723.11,2024-01-11
1066,1660,Withdrawal,8236.44,2024-04-13
1067,83,Deposit,8803.48,2025-04-13
1068,313,Deposit,33.5,2023-06-22
1069,306,Transfer,7549.31,2025-02-18
1070,3905,Deposit,525.39,2023-10-14
1071,4280,Deposit,5692.51,2023-10-10
1072,692,Deposit,5610.46,2022-05-24
1073,2148,Deposit,6912.87,2023-08-29
1074,1524,Payment,3913.97,2022-08-02
1075,113,Deposit,3408.73,2024-10-01
1076,3968,Transfer,9484.59,2024-09-06
1077,2221,Deposit,4734.62,2023-07-17
1078,3000,Transfer,9535.19,2024-11-21
1079,4660,Deposit,2135.23,2023-05-30
1080,4824,Transfer,7123.13,2023-04-01
1081,187,Transfer,2537.62,2023-04-12
1082,3424,Withdrawal,4400.22,2025-03-04
1083,4916,Payment,466.49,2024-12-08
1084,662,Withdrawal,54.57,2023-01-14
1085,1360,Transfer,1774.58,2024-06-16
1086,4172,Payment,4770.83,2022-10-25
1087,4431,Transfer,825.98,2022-09-30
1088,1575,Withdrawal,9459.17,2023-08-23
1089,2816,Transfer,8206.51,2024-03-16
1090,847,Withdrawal,6635.49,2024-11-30
1091,4409,Transfer,7683.48,2024-03-10
1092,1489,Withdrawal,6923.29,2025-04-21
1093,2940,Withdrawal,4826.72,2024-03-07
1094,342,Withdrawal,4662.13,2023-12-01
1095,1790,Withdrawal,6017.62,2023-01-10
1096,974,Withdrawal,6679.27,2022-08-05
1097,4168,Transfer,5789.07,2024-03-15
1098,4593,Transfer,413.37,2023-09-12
1099,1617,Deposit,954.94,2025-03-10
1100,859,Deposit,8629.99,2022-05-24
1101,4847,Withdrawal,4972.07,2022-12-30
1102,2321,Deposit,9951.75,2025-03-18
1103,4413,Deposit,6467.0,2024-04-28
1104,2258,Withdrawal,8666.22,2024-12-29
1105,3405,Payment,4970.91,2023-11-10
1106,4936,Deposit,8273.83,2024-07-17
1107,606,Deposit,5064.61,2024-06-30
1108,881,Payment,8096.46,2022-09-16
1109,939,Withdrawal,5591.56,2023-09-05
1110,241,Deposit,1521.15,2024-01-17
1111,1531,Payment,6015.95,2025-04-28
1112,341,Transfer,3622.69,2024-03-06
1113,2514,Payment,8681.99,2023-11-21
1114,2017,Payment,1510.84,2024-08-02
1115,3360,Deposit,7539.78,2022-09-10
1116,691,Transfer,5836.0,2024-05-13
1117,1078,Deposit,3633.52,2023-11-02
1118,540,Withdrawal,1932.51,2024-08-10
1119,2564,Deposit,3149.21,2023-10-09
1120,3105,Deposit,3806.06,2024-05-30
1121,3965,Withdrawal,6323.14,2024-12-04
1122,236,Withdrawal,1094.96,2024-01-05
1123,1674,Transfer,7478.89,2022-09-07
1124,4944,Transfer,2073.01,2023-05-22
1125,4166,Withdrawal,1712.39,2022-10-21
1126,4025,Payment,4576.01,2024-08-27
1127,4763,Withdrawal,6812.02,2024-07-27
1128,3945,Transfer,9035.74,2022-07-30
1129,2627,Withdrawal,8357.28,2024-09-01
1130,4161,Transfer,118.7,2025-05-11
1131,4991,Payment,7210.37,2022-09-16
1132,1845,Deposit,8296.46,2025-04-24
1133,977,Payment,9398.23,2025-01-07
1134,4591,Payment,6230.75,2024-05-09
1135,2283,Deposit,753.33,2022-07-24
1136,4712,Transfer,7394.32,2022-05-25
1137,4033,Transfer,5619.9,2024-07-18
1138,1611,Withdrawal,7821.88,2023-07-14
1139,4779,Withdrawal,9052.99,2023-02-26
1140,3263,Payment,2311.01,2023-09-27
1141,3762,Transfer,7918.09,2023-02-25
1142,187,Withdrawal,1927.16,2022-09-10
1143,4166,Withdrawal,4219.97,2025-04-04
1144,3932,Deposit,8024.33,2023-08-31
1145,4656,Withdrawal,893.76,2023-10-25
1146,2046,Deposit,9940.12,2024-12-17
1147,1700,Deposit,4219.02,2023-04-28
1148,4601,Withdrawal,8857.01,2024-05-14
1149,2190,Transfer,7726.41,2025-03-25
1150,4483,Deposit,58.15,2023-10-09
1151,1554,Payment,5841.64,2025-04-20
1152,2974,Transfer,5273.14,2023-12-31
1153,1420,Withdrawal,9692.15,2024-03-14
1154,3694,Transfer,7998.99,2022-11-10
1155,245,Withdrawal,8660.37,2022-08-27
1156,4866,Transfer,120.03,2023-06-14
1157,2439,Withdrawal,4504.87,2025-05-08
1158,811,Transfer,5601.06,2022-08-06
1159,4759,Withdrawal,3362.79,2025-04-18
1160,3690,Transfer,2785.83,2025-04-02
1161,3632,Transfer,8706.65,2022-11-23
1162,1550,Withdrawal,5433.13,2023-12-07
1163,4094,Transfer,5276.6,2025-03-25
1164,4787,Transfer,2569.85,2023-12-09
1165,706,Payment,7687.27,2023-10-06
1166,4869,Deposit,5587.82,2025-02-27
1167,4736,Withdrawal,9695.52,2023-10-12
1168,1486,Payment,6997.76,2022-10-02
1169,4938,Transfer,6472.84,2024-04-17
1170,334,Deposit,4757.25,2023-01-25
1171,2635,Payment,9971.86,2024-08-28
1172,2697,Transfer,2369.64,2022-07-21
1173,162,Deposit,1937.2,2024-09-21
1174,4027,Withdrawal,7953.34,2023-03-10
1175,1734,Payment,9173.21,2024-07-21
1176,202,Withdrawal,4886.75,2023-04-07
1177,1055,Deposit,5593.13,2022-10-29
1178,4089,Transfer,936.17,2022-06-23
1179,3063,Payment,3707.81,2023-03-20
1180,386,Payment,7546.34,2024-10-26
1181,903,Deposit,2087.72,2024-03-19
1182,2063,Transfer,369.82,2024-09-26
1183,4031,Deposit,4275.98,2024-12-31
1184,1827,Withdrawal,7486.1,2023-12-27
1185,1887,Deposit,8605.37,2024-06-10
1186,3740,Transfer,7588.54,2023-04-18
1187,4476,Withdrawal,935.96,2023-12-30
1188,3180,Transfer,1769.25,2022-08-08
1189,3938,Deposit,8092.19,2023-06-21
1190,450,Withdrawal,1827.75,2024-05-09
1191,1413,Transfer,9154.94,2023-02-08
1192,289,Deposit,1175.01,2023-05-27
1193,3192,Payment,2845.24,2023-04-10
