LoanID	CustomerID	LoanType	LoanAmount	InterestRate	LoanStartDate	LoanEndDate
1889	2592	Car	430235	5.65	21/12/2020	08/08/2027
1890	1867	Personal	51343	8.91	19/10/2022	29/03/2030
1891	3339	Car	347935	5.65	11/11/2020	19/09/2025
1892	644	Car	488368	9.83	19/10/2020	17/01/2029
1893	435	Car	105023	4.48	14/06/2022	04/04/2027
1894	4049	Personal	476605	6.67	07/04/2023	11/09/2029
1895	540	Personal	207328	11.83	06/11/2022	17/10/2029
1896	1432	Education	265258	7	22/04/2021	09/05/2030
1897	1785	Home	403539	9.93	20/04/2021	04/01/2026
1898	735	Personal	381526	8	27/12/2023	03/10/2028
1899	3655	Personal	182563	6.66	24/01/2023	27/11/2026
1900	3969	Home	239938	6.54	14/02/2024	26/06/2028
1901	679	Car	468638	4.4	08/08/2022	01/02/2026
1902	4860	Education	251878	4.52	21/05/2022	25/01/2029
1903	4435	Car	445341	8.24	10/09/2022	18/04/2026
1904	2852	Home	325405	4.95	12/04/2021	01/04/2026
1905	4554	Home	225464	4.84	21/09/2020	14/09/2028
1906	82	Car	313295	6.42	15/03/2023	21/02/2027
1907	3063	Car	125840	11.98	18/11/2021	27/03/2028
1908	1491	Car	52261	10.68	13/02/2024	30/08/2026
1909	2109	Personal	329368	11.42	03/07/2021	13/06/2028
1910	4856	Car	327740	2.67	19/06/2020	16/05/2029
1911	4658	Car	354866	7.48	06/04/2021	08/01/2030
1912	1088	Car	435313	2.53	27/01/2021	15/09/2029
1913	3364	Education	167207	11.19	13/06/2022	15/07/2027
1914	1045	Home	270316	7.41	09/11/2023	29/12/2028
1915	886	Personal	490412	11.01	23/06/2021	05/01/2028
1916	2215	Education	177608	6.55	05/03/2022	24/01/2030
1917	3140	Education	94253	7.89	01/07/2022	12/12/2025
1918	3560	Car	201591	8.63	07/09/2023	26/03/2029
1919	2685	Home	110602	9.54	13/02/2023	29/10/2026
1920	3388	Car	482108	9.55	15/05/2023	24/06/2029
1921	3512	Car	246322	7.26	31/03/2021	19/01/2028
1922	3489	Education	410197	9.2	20/12/2023	14/04/2026
1923	2261	Personal	55280	5.23	18/08/2023	28/02/2029
1924	599	Home	207645	12.42	13/09/2023	25/04/2029
1925	1214	Home	221234	7.24	09/10/2023	11/02/2028
1926	324	Personal	172391	10.48	13/01/2023	05/05/2030
1927	4274	Education	213951	2.86	15/04/2023	27/06/2029
1928	2145	Education	157905	9.07	28/09/2022	13/01/2027
1929	866	Home	277457	8.77	28/07/2022	13/06/2029
1930	3668	Education	338620	5.16	06/02/2021	02/02/2029
1931	4521	Education	29536	9.58	07/04/2024	05/02/2026
1932	1107	Personal	92559	5.43	30/11/2020	22/08/2028
1933	4663	Personal	360734	8.65	22/02/2024	10/07/2029
1934	2728	Education	210576	5.58	13/02/2022	08/07/2025
1935	1809	Education	446439	10.8	23/09/2020	18/01/2028
1936	4098	Home	80808	10.33	12/03/2023	12/10/2029
1937	262	Home	427645	7.74	18/11/2023	04/06/2026
1938	1966	Car	448097	8.98	23/07/2023	27/11/2026
1939	763	Education	224949	12.03	06/06/2022	15/05/2025
1940	448	Car	26669	3.41	05/08/2022	10/07/2025
1941	4714	Car	278779	6.82	05/03/2021	06/09/2026
1942	2165	Education	105916	12.32	07/06/2021	06/12/2026
1943	2053	Home	92527	5.72	29/06/2022	05/03/2027
1944	2934	Car	212712	10.5	23/03/2021	25/05/2025
1945	4711	Home	246696	8.1	19/12/2021	19/07/2028
1946	2137	Home	448205	11.46	21/11/2020	25/10/2028
1947	4471	Education	418581	6.42	22/05/2021	09/08/2026
1948	96	Car	309534	4.23	04/04/2023	16/06/2025
1949	899	Car	130544	5.5	17/01/2023	04/08/2027
1950	1604	Personal	319872	6.79	13/02/2023	25/10/2028
1951	4039	Personal	469141	7.25	28/08/2022	21/07/2028
1952	3475	Education	144636	6.6	30/03/2023	29/01/2029
1953	4546	Personal	466278	12.14	20/05/2020	16/10/2025
1954	2204	Home	168288	12.5	13/04/2022	24/08/2028
1955	853	Home	485932	2.94	12/08/2022	17/10/2029
1956	143	Education	225467	3.4	26/12/2023	19/10/2027
1957	2307	Education	499014	8.41	07/08/2021	04/07/2027
1958	1096	Personal	490693	6.46	14/08/2021	18/05/2026
1959	808	Car	125119	9.53	27/02/2024	13/01/2030
1960	4300	Home	230062	4.33	27/03/2021	18/03/2028
1961	3401	Education	333096	4.44	15/11/2023	10/01/2029
1962	4594	Education	497126	7.81	08/03/2024	09/06/2029
1963	1775	Car	415500	7.64	03/04/2022	30/09/2027
1964	3043	Home	181396	6.24	08/03/2024	06/05/2030
1965	4471	Personal	484573	9.3	15/07/2023	12/06/2027
1966	1367	Personal	369576	10.06	05/06/2023	07/11/2027
1967	3800	Education	113731	10.73	26/07/2023	30/06/2025
1968	3195	Education	316507	5.78	20/05/2023	08/11/2028
1969	2264	Car	31454	5.95	22/06/2023	27/05/2027
1970	4267	Home	279290	7.72	08/10/2022	19/06/2025
1971	4795	Home	65756	2.66	18/05/2023	22/07/2026
1972	4245	Education	51682	5.01	01/11/2023	23/11/2028
1973	4512	Car	43533	6.99	02/08/2021	25/08/2027
1974	3595	Education	493959	11.61	19/06/2020	26/07/2028
1975	3291	Car	146640	7.05	10/07/2023	24/01/2026
1976	1447	Education	233691	5.97	07/07/2021	18/01/2030
1977	2562	Education	472237	2.54	27/05/2021	11/05/2029
1978	2925	Personal	359043	5.78	18/05/2023	27/01/2027
1979	3796	Personal	238257	6.08	18/02/2024	10/05/2030
1980	2346	Car	407052	4.74	16/10/2022	04/06/2025
1981	4664	Education	192537	12.35	15/01/2021	28/01/2029
1982	5	Personal	427380	12.34	16/05/2021	18/07/2026
1983	521	Personal	162920	10.39	08/05/2022	24/12/2029
1984	517	Home	456307	3.12	27/02/2023	15/01/2027
1985	50	Home	239813	10.79	26/10/2020	08/12/2026
1986	1610	Education	202890	7.8	21/04/2024	23/04/2028
1987	1932	Personal	55496	11.22	03/05/2024	22/09/2029
1988	3288	Home	109238	8.64	18/03/2024	16/03/2028
1989	4807	Personal	298934	8.05	19/01/2021	03/06/2027
1990	4293	Personal	286904	8.17	10/09/2023	27/01/2029
1991	527	Education	174801	9.93	10/10/2023	25/08/2025
1992	134	Personal	210460	8.1	10/03/2024	23/12/2028
1993	1084	Personal	241272	7.82	16/04/2021	01/03/2029
1994	2512	Home	442915	9.48	02/06/2022	14/10/2028
1995	4271	Home	398818	6.02	26/08/2023	02/03/2028
1996	1193	Car	95637	3.08	24/05/2023	27/02/2028
1997	2587	Home	248131	3.59	19/04/2024	19/06/2028
1998	3435	Car	137864	6.03	01/02/2023	24/05/2025
1999	1004	Personal	426045	3.33	23/07/2021	10/08/2025
2000	454	Personal	264394	5.44	09/02/2021	17/10/2027
2001	3629	Home	14305	10.09	07/05/2022	24/09/2025
2002	2915	Personal	88977	9.52	09/12/2020	30/01/2029
2003	1169	Education	182086	10.43	04/09/2021	27/01/2029
2004	1015	Car	264488	9.19	15/07/2021	25/07/2029
2005	3841	Car	470055	8.69	25/09/2020	13/06/2029
2006	2416	Car	224473	7.63	25/02/2021	26/07/2027
2007	2943	Home	352159	9.58	19/10/2023	12/09/2025
2008	900	Education	411146	7.09	17/06/2023	04/06/2026
2009	344	Home	76182	4.2	16/09/2020	30/09/2028
2010	2920	Education	214062	11.98	02/04/2021	02/12/2028
2011	2710	Car	293759	4.03	08/03/2024	01/08/2027
2012	4576	Personal	75116	4.18	30/07/2023	04/11/2027
2013	4385	Personal	359603	4.99	26/12/2022	06/10/2026
2014	4722	Personal	147463	8.1	05/09/2021	31/05/2025
2015	2141	Home	399052	11.02	20/08/2020	27/10/2026
2016	1691	Home	309574	10.17	18/07/2022	10/07/2026
2017	4736	Education	21333	5.44	15/05/2021	09/07/2029
2018	3032	Personal	373312	5.51	17/11/2021	22/07/2028
2019	3580	Personal	303477	11.87	27/08/2022	28/01/2026
2020	2913	Education	90773	3.19	31/01/2024	01/10/2028
2021	1393	Car	59936	7.56	30/05/2023	04/06/2028
2022	3255	Education	497435	7.4	18/03/2024	17/02/2029
2023	728	Education	445074	6.95	20/12/2021	18/03/2030
2024	3053	Home	171248	8.94	28/01/2023	07/08/2027
2025	2222	Home	147661	4.96	15/08/2020	28/06/2029
2026	1269	Home	2479	11	09/02/2021	07/06/2028
2027	2739	Personal	338841	11.16	03/01/2023	27/01/2030
2028	3073	Education	258942	11.78	01/07/2022	16/07/2028
2029	1268	Personal	407555	11.31	05/09/2022	01/10/2025
2030	2890	Personal	57164	11.65	19/08/2022	30/06/2027
2031	1823	Home	432929	9.78	05/03/2023	27/05/2028
2032	4447	Personal	63948	8.19	27/10/2023	10/05/2027
2033	3398	Personal	123324	9.01	15/10/2020	01/02/2026
2034	4549	Personal	73311	8.53	30/10/2020	26/05/2028
2035	1040	Education	114487	6.89	12/09/2021	03/07/2028
2036	1175	Education	207214	4.59	08/10/2020	22/02/2029
2037	1363	Personal	405438	7	15/09/2023	10/08/2025
2038	1082	Car	327198	6.97	24/05/2021	20/11/2026
2039	1574	Personal	499756	10.75	29/10/2020	02/02/2026
2040	3098	Car	111208	10.87	24/01/2022	06/08/2029
2041	2670	Home	33661	10	23/10/2023	27/04/2027
2042	1459	Home	290564	8.86	19/04/2022	26/03/2026
2043	44	Education	33466	11.61	11/07/2023	31/08/2029
2044	4801	Personal	286402	10.22	04/04/2021	31/07/2028
2045	4748	Personal	71310	4.75	27/06/2023	27/02/2026
2046	588	Personal	216973	11.34	01/08/2023	02/02/2026
2047	2359	Education	116149	9.71	07/04/2021	02/08/2027
2048	2827	Personal	323947	2.75	16/10/2020	15/04/2029
2049	4227	Personal	137945	5.08	15/08/2021	26/11/2029
2050	3945	Car	466895	9.57	21/06/2021	22/12/2025
2051	26	Personal	63632	6.1	18/10/2023	22/03/2026
2052	3444	Car	269798	3.8	23/09/2020	06/12/2028
2053	1581	Home	116335	5.01	08/07/2022	25/11/2028
2054	926	Personal	244596	7.27	09/06/2021	04/07/2028
2055	1025	Education	187714	4.99	02/05/2024	16/03/2029
2056	3002	Car	316863	3.64	28/02/2022	17/05/2025
2057	1364	Education	265153	10.98	14/05/2021	02/01/2027
2058	352	Car	15949	5.22	13/01/2024	05/06/2028
2059	2797	Personal	117955	8.88	13/03/2021	14/10/2029
2060	2590	Home	160325	5	14/02/2021	08/08/2025
2061	2231	Home	224408	3.8	22/05/2022	31/08/2025
2062	3579	Personal	232681	11.55	24/12/2020	12/08/2028
2063	4412	Personal	311415	2.53	03/09/2021	03/09/2029
2064	1175	Education	281250	9.46	01/11/2023	19/11/2027
2065	4905	Home	488989	3.26	10/05/2024	27/02/2028
2066	3247	Home	94850	6.48	23/12/2022	24/12/2028
2067	4064	Car	48694	3.93	27/04/2021	06/10/2028
2068	121	Home	263207	4.43	23/10/2023	19/04/2030
2069	4841	Education	414006	7.88	22/03/2024	06/03/2027
2070	2673	Personal	291884	8.92	02/04/2023	30/05/2026
2071	4785	Education	441971	4.27	18/03/2022	23/12/2028
2072	1788	Car	394233	7.11	31/03/2021	02/01/2028
2073	4494	Home	26286	3.2	24/11/2021	22/03/2028
2074	1308	Education	490001	4.44	18/04/2023	07/02/2027
2075	4781	Car	277439	3.17	20/08/2021	01/09/2026
2076	4987	Car	353010	2.7	22/09/2021	18/11/2028
2077	2584	Car	86168	5.27	11/10/2020	24/08/2026
2078	4957	Car	238267	9.42	20/03/2024	20/01/2028
2079	4800	Car	306675	3.37	08/02/2022	18/08/2027
2080	1549	Personal	476946	10.99	14/02/2023	25/06/2029
2081	4374	Home	203168	11.14	23/06/2020	24/05/2029
2082	3408	Car	334738	12.13	16/06/2023	04/10/2026
2083	166	Education	258761	9.34	06/08/2021	21/01/2027
2084	4872	Car	128292	6.2	12/06/2022	27/01/2026
2085	749	Personal	368036	12.36	25/05/2021	26/05/2029
2086	4925	Car	472857	4.08	30/10/2022	03/06/2027
2087	51	Personal	41568	4.87	27/06/2021	25/01/2030
2088	4724	Home	231106	5.92	22/08/2020	09/05/2028
2089	4481	Car	405431	8.27	08/12/2021	05/04/2027
2090	1395	Car	463209	4.07	16/01/2023	06/04/2027
2091	939	Home	103944	4.5	06/05/2022	03/05/2030
2092	1676	Car	192529	4.03	25/11/2023	19/02/2027
2093	439	Personal	198512	8.53	13/10/2020	12/07/2028
2094	318	Home	452170	4.41	29/05/2022	22/02/2027
2095	2130	Education	33476	4.45	12/04/2021	07/01/2027
2096	4862	Personal	227062	7.82	03/07/2023	18/12/2025
2097	1898	Personal	276520	7.14	01/06/2021	19/05/2026
2098	1525	Personal	234198	7.36	19/04/2021	09/08/2029
2099	3165	Home	313042	4.92	03/01/2024	04/08/2027
2100	1982	Education	368059	11.52	13/09/2022	23/10/2025
2101	3926	Education	465954	10.82	29/06/2022	23/01/2026
2102	4632	Education	487123	10.53	09/05/2022	02/11/2025
2103	4329	Car	116562	6.24	28/06/2023	01/08/2029
2104	2124	Education	65395	7.85	10/03/2023	30/07/2025
2105	1819	Personal	256116	4.35	17/01/2024	23/05/2027
2106	1270	Education	416313	3.62	14/06/2023	16/06/2025
2107	2071	Car	73738	7.57	25/10/2020	10/11/2025
2108	2865	Car	173512	8.17	01/01/2022	22/03/2030
2109	1941	Education	75729	3.5	07/09/2022	17/02/2030
2110	2433	Car	82443	4.28	11/07/2023	26/02/2029
2111	4033	Education	343966	8.74	26/10/2020	28/03/2027
2112	1707	Home	331299	9.87	08/09/2021	02/06/2028
2113	920	Car	359447	6.43	08/12/2023	29/11/2027
2114	4603	Home	195300	5.53	23/04/2024	31/12/2025
2115	803	Personal	136700	4.75	06/09/2020	04/06/2025
2116	2548	Home	57722	7.04	10/03/2023	21/11/2028
2117	3939	Car	1353	6.7	23/10/2021	21/03/2027
2118	2989	Home	272861	10.9	17/04/2021	10/11/2027
2119	682	Home	446707	5.07	28/01/2021	02/03/2030
2120	1145	Home	167941	11.24	23/12/2021	22/02/2028
2121	1170	Personal	431579	10.25	24/09/2021	02/05/2029
2122	2881	Education	131403	3.48	14/05/2022	03/04/2026
2123	4394	Home	308802	11.58	22/10/2022	31/10/2028
2124	4553	Home	413797	5.12	01/01/2022	07/11/2029
2125	2441	Car	482473	8.72	26/09/2020	27/05/2029
2126	3751	Car	345134	10.17	10/11/2022	01/08/2028
2127	2285	Home	230887	9.66	25/03/2021	09/06/2027
2128	2252	Car	235559	12.4	06/10/2022	27/06/2027
2129	350	Education	389190	7.05	31/12/2020	15/06/2027
2130	1909	Education	488483	8.24	06/07/2023	29/11/2027
2131	3681	Education	15983	8.21	15/11/2022	24/09/2029
2132	3420	Home	156782	9.2	24/09/2022	13/09/2027
2133	2196	Education	487516	10.6	25/03/2021	02/03/2026
2134	765	Car	84850	7.99	30/07/2023	27/08/2027
2135	4224	Education	257920	6.42	18/11/2020	05/04/2029
2136	1034	Personal	258401	11.48	06/01/2024	31/07/2025
2137	2692	Personal	314239	10.72	14/12/2021	27/06/2027
2138	1312	Education	350471	5.5	24/03/2023	22/09/2028
2139	3357	Car	418157	7.08	10/12/2020	13/05/2026
2140	2589	Car	205135	9.43	15/01/2023	26/03/2028
2141	3091	Home	210532	5.49	26/11/2021	19/06/2026
2142	1437	Education	402362	6.91	31/10/2021	21/06/2028
2143	3718	Education	288780	11.76	04/04/2024	02/05/2029
2144	3343	Education	226779	12.23	05/04/2023	04/05/2030
2145	54	Home	493292	5.04	29/05/2023	05/05/2029
2146	2560	Home	468482	8.18	15/02/2022	10/07/2025
2147	4748	Car	385101	11.99	12/05/2022	05/10/2027
2148	4973	Education	271387	4.21	19/01/2021	11/12/2028
2149	1132	Education	194041	8.68	06/01/2022	02/03/2028
2150	3053	Home	304661	5.28	21/06/2021	27/12/2029
2151	4030	Home	385789	11.69	06/08/2023	18/11/2025
2152	4952	Car	33960	2.79	10/07/2023	03/11/2029
2153	4822	Car	289140	4.2	07/07/2021	09/07/2029
2154	2837	Personal	397920	6.71	27/09/2021	27/10/2029
2155	1409	Education	388850	2.51	20/02/2021	05/02/2026
2156	4636	Home	270015	9.46	21/03/2022	07/03/2026
2157	1459	Home	467343	7.69	25/03/2021	13/04/2027
2158	3402	Home	9098	3.41	08/02/2022	18/06/2027
2159	2627	Education	429361	8.24	03/10/2023	07/03/2027
2160	4808	Car	144585	3.6	13/10/2023	04/11/2028
2161	3642	Car	308658	2.64	23/06/2022	10/11/2028
2162	3995	Car	259685	4.75	28/01/2024	18/12/2025
2163	2814	Education	233814	7.08	01/03/2021	15/08/2029
2164	4112	Education	226821	8.82	07/08/2023	30/10/2029
2165	4530	Home	142470	6.22	27/01/2022	15/04/2030
2166	4952	Education	160190	5.91	27/02/2024	16/06/2025
2167	442	Home	245415	4.67	09/04/2022	12/02/2026
2168	4584	Car	263513	10.7	10/01/2021	24/05/2025
2169	247	Home	207742	5.6	18/09/2021	08/10/2025
2170	924	Education	471985	5.72	09/04/2023	19/03/2029
2171	734	Car	90722	11.37	31/01/2021	10/05/2026
2172	4841	Home	49896	9.81	10/02/2023	06/02/2027
2173	1802	Car	182595	10.28	27/02/2022	28/10/2025
2174	3245	Personal	343423	3.37	17/05/2020	22/10/2026
2175	354	Education	343635	3.39	08/10/2020	30/07/2029
2176	1634	Personal	444097	8.46	10/11/2023	29/01/2030
2177	3434	Home	67160	4.82	23/03/2021	23/05/2027
2178	2475	Car	126307	6.65	14/05/2022	30/04/2030
2179	1976	Education	94031	7.02	26/06/2021	13/10/2026
2180	1351	Education	329971	3.12	17/07/2021	11/09/2027
2181	2104	Car	278625	5.43	13/11/2020	27/08/2026
2182	3989	Home	49720	10.21	22/02/2023	28/11/2028
2183	2077	Home	340600	7.33	03/10/2022	15/11/2029
2184	4128	Home	347938	8.78	06/01/2024	04/06/2029
2185	2557	Car	453737	10.02	23/09/2021	05/08/2025
2186	4372	Personal	158693	10.34	08/09/2022	21/07/2029
2187	2138	Education	95512	5.25	28/09/2023	30/09/2025
2188	1723	Car	34939	9.93	12/10/2020	18/02/2029
2189	700	Education	281536	3.5	27/05/2021	30/03/2029
2190	4132	Education	272395	12.38	10/08/2023	08/12/2029
2191	2547	Home	212800	10.42	26/03/2021	01/05/2029
2192	1628	Home	16221	6.36	03/12/2022	04/08/2029
2193	1441	Education	161525	4.07	12/08/2020	04/02/2027
2194	4936	Car	81032	7.88	14/05/2021	11/11/2027
2195	3997	Personal	40819	8.49	31/08/2020	31/01/2029
2196	4131	Personal	17561	10.03	11/01/2024	07/09/2025
2197	3029	Education	284946	9.5	16/04/2021	06/12/2027
2198	1073	Personal	494171	2.81	19/10/2022	25/11/2025
2199	3412	Education	64475	8.76	10/12/2022	30/07/2025
2200	2278	Education	103098	7.63	19/08/2021	12/01/2026
2201	3786	Home	316042	6.01	26/06/2022	26/09/2025
2202	284	Car	457876	3.79	18/11/2023	29/12/2027
2203	4249	Education	368045	7.05	16/11/2021	23/08/2025
2204	4525	Car	68352	9.96	15/10/2022	09/02/2029
2205	2235	Home	412043	3.87	15/01/2022	16/11/2025
2206	2154	Home	418591	11.62	24/03/2024	15/10/2025
2207	685	Personal	313476	5.85	06/09/2023	11/02/2028
2208	460	Personal	5764	10.19	08/06/2023	24/06/2027
2209	4139	Home	481670	12.12	11/05/2021	07/01/2027
2210	3828	Home	264542	2.56	06/07/2021	28/04/2027
2211	3219	Education	4668	7.64	27/10/2020	16/01/2029
2212	4322	Education	190109	4.11	08/02/2021	07/10/2027
2213	2943	Personal	207978	6.22	31/08/2020	25/11/2025
2214	2420	Car	441233	6.33	17/08/2023	23/03/2029
2215	1121	Education	444791	11.44	12/01/2021	07/12/2029
2216	387	Car	142327	5.67	07/07/2021	31/12/2027
2217	1757	Personal	61697	6.32	08/05/2022	30/12/2027
2218	4384	Education	418921	9.27	11/07/2022	26/08/2026
2219	3074	Education	118462	3.95	28/10/2021	20/12/2025
2220	316	Car	196436	3.78	01/09/2022	13/03/2027
2221	3892	Home	438091	7.02	21/03/2021	19/02/2029
2222	3	Education	376235	9.5	03/05/2024	02/02/2026
2223	179	Car	278701	4.14	18/08/2021	20/12/2028
2224	2335	Home	197446	6.77	07/04/2022	15/12/2025
2225	3271	Home	150375	8.51	11/01/2022	02/10/2028
2226	2196	Home	131428	7.2	24/11/2020	10/09/2027
2227	3372	Education	316829	7.98	26/01/2023	23/04/2026
2228	2122	Car	136117	11.7	08/05/2021	01/10/2026
2229	1216	Personal	219726	8.28	28/04/2024	19/01/2026
2230	4009	Home	459355	11.07	15/03/2024	06/11/2026
2231	3588	Personal	155962	7.51	25/07/2020	26/01/2030
2232	298	Car	310358	6.23	21/12/2020	18/08/2026
2233	3102	Education	101620	6.93	13/03/2023	08/10/2027
2234	3192	Education	447579	3.32	26/12/2022	18/05/2025
2235	4930	Home	463593	7.96	27/10/2022	08/01/2027
2236	2354	Education	2121	9.31	07/06/2022	25/05/2025
2237	344	Car	269267	9.94	28/10/2020	17/11/2027
2238	1216	Personal	68976	6.61	02/07/2022	14/12/2025
2239	3113	Education	363512	8.63	05/03/2021	10/07/2027
2240	574	Car	336435	2.96	06/03/2021	10/08/2029
2241	1426	Personal	209873	11.91	04/12/2022	23/01/2029
2242	3591	Education	106477	6	26/11/2020	26/09/2026
2243	1394	Personal	470252	4.23	17/06/2023	02/05/2026
2244	2060	Personal	326243	3.07	20/02/2024	13/04/2027
2245	1375	Education	347321	10.49	03/06/2021	04/01/2027
2246	4420	Car	464133	5.58	13/08/2022	01/09/2025
2247	1027	Home	26997	8.47	12/12/2022	07/11/2025
2248	2419	Home	172510	9.81	07/02/2021	03/05/2026
2249	3894	Personal	358476	8.36	19/09/2022	07/01/2028
2250	4257	Car	124807	4.7	13/11/2020	06/05/2027
2251	1839	Home	58359	4.81	14/03/2023	08/01/2029
2252	4933	Education	479466	5.22	27/04/2023	28/01/2027
2253	1182	Education	484223	6.72	01/08/2020	30/05/2029
2254	3911	Car	268512	8	16/08/2020	19/10/2029
2255	3970	Personal	403528	6.31	18/08/2021	04/02/2027
2256	4063	Home	18582	6.96	12/05/2023	12/04/2030
2257	4322	Car	482036	7.28	23/07/2023	01/06/2026
2258	4821	Home	454028	11.62	23/03/2024	07/07/2029
2259	3688	Personal	360979	11.3	19/04/2024	19/12/2029
2260	343	Car	304571	8.51	10/06/2023	19/12/2026
2261	1861	Personal	417007	4.68	03/02/2023	22/04/2029
2262	2156	Home	472633	10.25	15/12/2023	30/11/2025
2263	712	Car	375387	6.58	07/09/2021	19/04/2027
2264	4407	Personal	100696	10.02	07/12/2021	17/01/2030
2265	4167	Home	143057	4.17	04/07/2022	10/06/2029
2266	4715	Education	475357	4.16	11/03/2021	27/07/2025
2267	2003	Home	14512	4.16	30/04/2023	05/03/2028
2268	2635	Home	497752	11.69	20/06/2023	03/06/2028
2269	1918	Personal	219924	6.53	28/10/2020	06/11/2027
2270	3692	Education	172265	7.67	22/02/2024	27/12/2029
2271	3991	Education	164662	3.55	20/05/2022	13/06/2028
2272	2376	Education	22801	7.19	04/09/2022	08/06/2029
2273	2771	Home	15967	7.83	09/06/2021	14/07/2028
2274	2318	Car	267931	11.74	28/09/2023	30/07/2029
2275	3514	Car	213848	12.06	11/07/2020	31/10/2026
2276	1004	Car	288134	11.18	16/05/2022	18/07/2028
2277	883	Home	270819	10.6	20/05/2020	20/09/2025
2278	739	Home	123065	3.42	01/07/2021	25/09/2026
2279	889	Personal	360219	7.89	09/07/2023	05/03/2029
2280	3089	Personal	38243	9.68	01/02/2022	04/06/2029
2281	2675	Car	31203	11.93	07/07/2020	22/08/2025
2282	3467	Education	117841	6.84	19/08/2023	13/04/2028
2283	4616	Education	61179	8.16	28/06/2021	16/12/2029
2284	4472	Home	453678	9.08	02/12/2022	13/02/2028
2285	1014	Personal	457736	11.65	11/04/2022	19/06/2025
2286	4480	Home	403338	8.26	26/08/2023	01/11/2025
2287	419	Education	394910	4.98	23/02/2021	12/07/2025
2288	3101	Home	223832	11.88	27/03/2024	19/08/2026
2289	3680	Car	335532	4.29	23/11/2021	07/07/2029
2290	4832	Personal	493705	11.53	07/02/2023	01/04/2030
2291	3083	Home	230325	3.71	27/10/2022	04/02/2029
2292	4063	Education	385952	6.95	03/02/2024	14/08/2029
2293	3479	Personal	94534	8.58	24/05/2020	02/03/2030
2294	3036	Home	346613	4.23	06/03/2022	23/07/2028
2295	4767	Education	346196	6.7	19/06/2021	09/04/2030
2296	2514	Personal	498076	2.89	05/07/2021	08/06/2025
2297	782	Education	448846	8.13	17/12/2023	12/02/2030
2298	3836	Personal	441397	7.33	30/08/2022	21/12/2028
2299	229	Personal	81053	5.13	29/09/2021	27/06/2027
2300	2138	Education	18292	11.94	29/07/2021	30/03/2027
2301	2021	Personal	287045	9.76	19/09/2021	04/06/2028
2302	4622	Home	385639	11.53	12/06/2021	09/01/2030
2303	332	Car	45464	4.62	03/05/2023	15/04/2030
2304	2484	Home	174382	6.19	04/10/2021	10/10/2029
2305	83	Education	299209	4.28	02/03/2022	08/11/2028
2306	3021	Personal	467868	6.78	04/05/2022	04/12/2027
2307	1883	Personal	122243	4.93	26/04/2022	21/08/2027
2308	2249	Education	336332	2.8	21/06/2023	03/12/2028
2309	3992	Education	225141	11.06	15/04/2023	11/04/2028
2310	4964	Personal	115815	12.28	02/07/2022	28/03/2030
2311	4703	Personal	143101	7.08	05/05/2022	09/07/2025
2312	3700	Home	110625	9.82	15/10/2022	22/05/2028
2313	1364	Education	289058	4.04	10/06/2022	05/10/2028
2314	1905	Car	147538	8.55	16/06/2022	03/09/2027
2315	4360	Home	487029	6.64	06/09/2020	01/03/2030
2316	4764	Home	329411	5.06	08/10/2020	29/08/2027
2317	3027	Education	393763	2.69	02/11/2022	31/01/2026
2318	3680	Car	133866	4.85	26/02/2024	18/07/2026
2319	4390	Car	304736	3.83	01/04/2021	29/04/2028
2320	5000	Car	384847	6.5	21/02/2023	07/09/2027
2321	1606	Car	128754	4.04	26/09/2022	29/07/2028
2322	3426	Home	63061	3.8	02/06/2021	21/09/2028
2323	1971	Education	372834	10.82	07/10/2021	26/11/2027
2324	717	Car	429834	3.82	30/07/2020	27/12/2026
2325	3710	Car	18997	5.1	13/01/2021	25/11/2026
2326	3672	Home	333613	7.29	18/12/2021	22/10/2026
2327	4384	Personal	169908	9.47	13/04/2024	12/09/2028
2328	2892	Home	106043	4.58	04/01/2024	09/01/2029
2329	3686	Education	441272	5.98	26/11/2020	13/07/2025
2330	2339	Home	296945	9.58	17/12/2023	11/11/2026
2331	3641	Home	463553	11.39	20/03/2022	20/06/2027
2332	4378	Education	260876	3.61	23/05/2023	31/01/2027
2333	2535	Car	436506	9.52	27/02/2024	21/09/2028
2334	4372	Personal	453204	7.6	15/06/2022	19/07/2025
2335	1406	Car	259354	4.12	13/04/2024	30/07/2028
2336	1888	Car	3337	10.74	12/12/2020	31/05/2026
2337	4872	Education	397441	8.62	18/06/2022	19/11/2026
2338	1792	Car	481580	11.16	19/03/2024	02/06/2025
2339	3188	Education	339387	8.06	13/09/2020	25/11/2026
2340	573	Education	159886	12.45	04/10/2020	21/10/2028
2341	1133	Education	121520	9.09	14/03/2023	24/02/2028
2342	4400	Home	422301	10.54	06/02/2021	03/03/2030
2343	4581	Home	150552	6.89	04/09/2020	04/12/2025
2344	1555	Car	8778	5.98	05/02/2021	02/08/2026
2345	1376	Personal	496252	3.68	07/07/2020	31/12/2027
2346	2245	Car	289242	8.13	28/09/2020	04/08/2025
2347	2583	Car	28003	9.73	19/12/2020	18/02/2026
2348	1180	Personal	56414	10.85	06/09/2020	03/03/2030
2349	1936	Education	192417	2.76	24/06/2021	12/04/2028
2350	288	Education	170513	2.62	13/12/2020	23/01/2030
2351	1143	Car	229115	5.91	13/07/2023	16/01/2029
2352	4072	Personal	388868	3.89	25/01/2021	04/09/2029
