CallID,CustomerID,CallDate,IssueType,Resolved
2548,2793,2024-07-27,Card Issue,Yes
2549,364,2024-05-23,Loan Query,Yes
2550,4163,2025-02-01,Account Access,No
2551,2732,2025-03-15,Loan Query,No
2552,3047,2025-02-19,Card Issue,Yes
2553,54,2024-08-07,Account Access,No
2554,3178,2025-02-23,Account Access,No
2555,62,2025-04-25,Card Issue,No
2556,2361,2024-05-19,Loan Query,Yes
2557,2513,2024-09-03,Account Access,Yes
2558,4472,2025-05-05,Transaction Dispute,Yes
2559,2807,2025-01-03,Account Access,Yes
2560,315,2024-05-13,Account Access,No
2561,134,2024-06-12,Loan Query,No
2562,3210,2024-07-01,Transaction Dispute,Yes
2563,1012,2025-04-09,Account Access,No
2564,1750,2025-03-21,Card Issue,No
2565,3077,2024-06-08,Card Issue,Yes
2566,1797,2024-07-22,Loan Query,No
2567,2033,2024-08-12,Loan Query,No
2568,2969,2025-02-25,Loan Query,Yes
2569,4450,2025-02-22,Card Issue,Yes
2570,3982,2025-04-26,Account Access,Yes
2571,1821,2024-11-21,Account Access,Yes
2572,578,2024-09-07,Card Issue,Yes
2573,564,2025-03-13,Loan Query,Yes
2574,4356,2024-07-03,Account Access,No
2575,30,2025-04-16,Card Issue,Yes
2576,2551,2025-02-28,Transaction Dispute,No
2577,255,2024-12-04,Account Access,Yes
2578,337,2025-05-02,Transaction Dispute,No
2579,2195,2024-11-20,Account Access,Yes
2580,260,2024-10-24,Loan Query,No
2581,4008,2024-08-12,Transaction Dispute,No
2582,4373,2024-11-22,Account Access,No
2583,4669,2025-03-02,Transaction Dispute,Yes
2584,1620,2024-12-20,Loan Query,No
2585,4389,2024-08-02,Account Access,No
2586,1418,2024-11-18,Account Access,No
2587,2795,2024-12-27,Transaction Dispute,No
2588,2771,2024-08-25,Loan Query,Yes
2589,3022,2024-06-24,Loan Query,No
2590,2784,2024-11-21,Card Issue,No
2591,2040,2025-03-15,Loan Query,Yes
2592,493,2024-05-27,Transaction Dispute,Yes
2593,556,2024-06-24,Transaction Dispute,Yes
2594,3328,2024-05-17,Card Issue,Yes
2595,4170,2024-11-09,Transaction Dispute,No
2596,1720,2024-06-02,Loan Query,Yes
2597,2095,2024-09-05,Transaction Dispute,Yes
2598,4378,2025-03-03,Loan Query,No
2599,3277,2024-07-25,Transaction Dispute,No
2600,925,2025-02-02,Account Access,No
2601,3872,2024-09-26,Loan Query,No
2602,849,2024-12-29,Account Access,Yes
2603,228,2025-05-05,Transaction Dispute,Yes
2604,1844,2024-08-18,Transaction Dispute,Yes
2605,2437,2024-10-05,Account Access,No
2606,2723,2024-11-23,Card Issue,Yes
2607,1581,2024-12-22,Account Access,No
2608,2457,2024-08-30,Loan Query,No
2609,4796,2024-05-28,Card Issue,No
2610,439,2025-02-12,Account Access,No
2611,733,2025-04-09,Account Access,No
2612,4404,2024-07-05,Account Access,No
2613,1117,2024-08-23,Loan Query,No
2614,3443,2024-09-03,Account Access,Yes
2615,430,2024-05-14,Card Issue,Yes
2616,74,2025-04-14,Transaction Dispute,No
2617,864,2024-10-23,Loan Query,No
2618,566,2024-08-03,Transaction Dispute,No
2619,2971,2024-05-26,Card Issue,Yes
2620,2730,2025-04-29,Transaction Dispute,No
2621,1712,2024-10-11,Account Access,No
2622,2517,2024-07-20,Card Issue,No
2623,4492,2024-09-18,Card Issue,Yes
2624,920,2024-09-22,Loan Query,No
2625,1147,2025-02-02,Transaction Dispute,Yes
2626,88,2024-05-17,Card Issue,Yes
2627,3753,2025-02-25,Account Access,No
2628,3034,2024-09-13,Account Access,Yes
2629,3756,2024-10-06,Transaction Dispute,Yes
2630,4296,2024-10-24,Loan Query,No
2631,1370,2024-09-03,Card Issue,No
2632,3294,2024-12-22,Account Access,No
2633,4409,2025-05-09,Account Access,No
2634,1992,2024-10-24,Card Issue,No
2635,2758,2025-04-12,Account Access,No
2636,865,2025-04-12,Card Issue,No
2637,2950,2024-10-03,Transaction Dispute,Yes
2638,4645,2024-09-16,Loan Query,Yes
2639,3952,2024-11-06,Loan Query,No
2640,2916,2024-09-04,Card Issue,Yes
2641,187,2025-04-18,Account Access,No
2642,2807,2024-12-29,Account Access,No
2643,2145,2025-03-30,Transaction Dispute,Yes
2644,1003,2024-05-23,Account Access,Yes
2645,1014,2024-08-18,Transaction Dispute,No
2646,3496,2024-08-26,Loan Query,Yes
2647,91,2024-11-20,Card Issue,Yes
2648,1188,2024-08-18,Loan Query,No
2649,1502,2024-05-29,Card Issue,No
2650,563,2024-09-25,Loan Query,No
2651,4739,2024-12-21,Transaction Dispute,No
2652,742,2024-06-29,Account Access,Yes
2653,4683,2025-03-30,Card Issue,No
2654,4531,2024-10-03,Transaction Dispute,Yes
2655,1020,2024-09-29,Loan Query,Yes
2656,3319,2024-11-05,Card Issue,Yes
2657,3863,2024-07-18,Loan Query,No
2658,3261,2024-06-10,Loan Query,Yes
2659,1111,2024-12-15,Loan Query,No
2660,1507,2024-10-10,Transaction Dispute,Yes
2661,79,2024-05-18,Card Issue,No
2662,955,2025-04-28,Transaction Dispute,Yes
2663,772,2024-09-12,Account Access,Yes
2664,4780,2025-03-19,Account Access,No
2665,140,2024-08-25,Account Access,Yes
2666,2149,2024-05-24,Transaction Dispute,Yes
2667,125,2025-05-11,Card Issue,Yes
2668,3415,2024-06-02,Loan Query,Yes
2669,1400,2024-07-02,Account Access,Yes
2670,692,2024-05-14,Account Access,Yes
2671,1416,2024-12-12,Loan Query,Yes
2672,811,2024-06-28,Loan Query,Yes
2673,1795,2025-01-12,Account Access,No
2674,3423,2025-03-30,Account Access,No
2675,1136,2024-07-10,Account Access,No
2676,4753,2024-10-25,Transaction Dispute,No
2677,4372,2024-10-10,Card Issue,Yes
2678,2329,2025-02-21,Account Access,Yes
2679,2430,2025-01-10,Card Issue,Yes
2680,851,2025-01-15,Account Access,Yes
2681,3107,2024-12-29,Card Issue,No
2682,1805,2025-01-04,Transaction Dispute,Yes
2683,2992,2024-11-14,Card Issue,Yes
2684,3425,2024-12-01,Transaction Dispute,Yes
2685,3683,2024-11-20,Transaction Dispute,Yes
2686,2737,2024-05-28,Loan Query,No
2687,227,2025-04-05,Loan Query,Yes
2688,453,2024-08-14,Account Access,Yes
2689,4290,2024-10-05,Loan Query,Yes
2690,360,2024-08-20,Card Issue,No
2691,4432,2024-10-17,Card Issue,Yes
2692,973,2025-01-17,Loan Query,Yes
2693,1496,2024-10-30,Loan Query,No
2694,3878,2024-12-10,Card Issue,Yes
2695,27,2024-08-04,Transaction Dispute,No
2696,2885,2024-09-02,Card Issue,Yes
2697,2948,2024-06-07,Card Issue,Yes
2698,4954,2025-02-04,Transaction Dispute,No
2699,196,2025-01-21,Transaction Dispute,Yes
2700,1929,2024-12-06,Loan Query,Yes
2701,3015,2025-01-19,Card Issue,Yes
2702,488,2024-08-12,Loan Query,No
2703,607,2024-05-20,Account Access,No
2704,2456,2024-12-19,Loan Query,Yes
2705,4126,2025-01-03,Card Issue,Yes
2706,3402,2025-01-27,Transaction Dispute,No
2707,2572,2024-05-18,Loan Query,Yes
2708,2330,2025-05-11,Card Issue,No
2709,2428,2024-07-21,Card Issue,No
2710,4886,2025-01-28,Card Issue,No
2711,2289,2024-11-02,Account Access,Yes
2712,3653,2025-03-05,Transaction Dispute,No
2713,2737,2025-03-19,Card Issue,Yes
2714,966,2024-06-30,Transaction Dispute,Yes
2715,2281,2024-08-30,Card Issue,No
2716,1311,2024-11-17,Card Issue,No
2717,2186,2024-08-12,Loan Query,No
2718,404,2024-06-10,Transaction Dispute,No
2719,2855,2025-01-09,Card Issue,No
2720,691,2024-06-24,Account Access,No
2721,2771,2025-01-02,Loan Query,No
2722,2793,2024-08-29,Transaction Dispute,No
2723,3417,2025-01-06,Transaction Dispute,No
2724,4704,2024-06-02,Loan Query,Yes
2725,504,2025-02-05,Loan Query,Yes
2726,274,2024-12-30,Account Access,Yes
2727,946,2025-04-25,Loan Query,No
2728,1183,2024-11-23,Loan Query,No
2729,994,2025-02-12,Account Access,No
2730,3039,2025-04-19,Loan Query,Yes
2731,2451,2025-01-03,Loan Query,No
2732,3420,2024-06-09,Loan Query,No
2733,3419,2024-10-09,Card Issue,No
2734,4690,2024-05-17,Loan Query,Yes
2735,2725,2025-04-01,Account Access,Yes
2736,4163,2024-09-17,Loan Query,Yes
2737,4842,2025-03-05,Card Issue,Yes
2738,1729,2025-02-03,Transaction Dispute,Yes
2739,1416,2025-01-29,Transaction Dispute,Yes
2740,1996,2024-11-05,Account Access,No
2741,1868,2024-07-17,Account Access,Yes
2742,4162,2024-07-20,Transaction Dispute,No
2743,2454,2025-02-04,Account Access,Yes
2744,679,2024-07-01,Account Access,No
2745,699,2025-01-17,Loan Query,Yes
2746,2993,2024-11-17,Card Issue,Yes
2747,409,2024-06-25,Card Issue,Yes
2748,3474,2024-09-19,Loan Query,Yes
2749,452,2024-09-13,Loan Query,Yes
2750,4381,2024-10-22,Card Issue,Yes
2751,4757,2025-04-17,Transaction Dispute,Yes
2752,4420,2025-01-07,Loan Query,Yes
2753,659,2024-05-20,Transaction Dispute,Yes
2754,2568,2024-08-20,Card Issue,No
2755,3056,2025-01-10,Transaction Dispute,No
2756,3698,2025-01-11,Transaction Dispute,Yes
2757,2024,2025-01-03,Account Access,Yes
2758,1622,2025-03-04,Loan Query,No
2759,1826,2025-04-09,Loan Query,No
2760,1043,2024-12-07,Account Access,Yes
2761,1388,2024-08-23,Card Issue,No
2762,2273,2024-10-06,Transaction Dispute,Yes
2763,2132,2025-03-27,Loan Query,Yes
2764,3721,2024-05-18,Loan Query,No
2765,4562,2025-04-06,Loan Query,Yes
2766,3845,2025-02-02,Card Issue,No
2767,4942,2024-10-23,Card Issue,No
2768,3186,2025-02-23,Transaction Dispute,Yes
2769,1110,2025-04-05,Account Access,No
2770,20,2024-10-12,Card Issue,No
2771,4812,2025-05-08,Transaction Dispute,No
2772,4854,2025-02-23,Transaction Dispute,No
2773,1683,2025-05-03,Transaction Dispute,No
2774,874,2024-10-25,Account Access,Yes
2775,2119,2025-03-09,Transaction Dispute,No
2776,4037,2025-02-21,Loan Query,Yes
2777,2984,2024-07-27,Loan Query,Yes
2778,3740,2024-06-06,Card Issue,Yes
2779,4442,2025-03-09,Card Issue,No
2780,1950,2024-08-08,Loan Query,Yes
2781,760,2025-03-09,Transaction Dispute,No
2782,4607,2025-01-30,Loan Query,No
2783,2068,2025-03-18,Loan Query,No
2784,3120,2024-11-17,Transaction Dispute,Yes
2785,329,2024-12-13,Transaction Dispute,No
2786,63,2024-05-19,Loan Query,No
2787,3613,2024-10-22,Transaction Dispute,No
2788,2732,2024-09-15,Card Issue,Yes
2789,4982,2024-08-13,Loan Query,Yes
2790,1558,2025-01-13,Loan Query,Yes
2791,3246,2024-10-21,Transaction Dispute,No
2792,2897,2024-07-09,Card Issue,Yes
2793,3460,2025-02-19,Loan Query,Yes
2794,4283,2024-05-23,Transaction Dispute,No
2795,888,2024-06-03,Card Issue,Yes
2796,1757,2024-11-29,Card Issue,No
2797,3949,2025-05-10,Account Access,No
2798,3652,2024-07-09,Transaction Dispute,No
2799,542,2024-08-27,Transaction Dispute,Yes
2800,1822,2024-07-31,Account Access,Yes
2801,560,2025-02-13,Account Access,Yes
2802,3415,2024-07-15,Transaction Dispute,Yes
2803,1994,2024-11-02,Card Issue,No
2804,295,2025-02-20,Account Access,No
2805,2379,2024-06-11,Loan Query,Yes
2806,3299,2024-05-16,Loan Query,Yes
2807,3980,2025-01-03,Loan Query,No
2808,1768,2024-09-14,Transaction Dispute,No
2809,2766,2024-09-22,Transaction Dispute,No
2810,4696,2024-05-24,Card Issue,No
2811,2576,2024-06-19,Account Access,No
2812,2956,2025-05-06,Transaction Dispute,Yes
2813,1702,2025-01-08,Card Issue,Yes
2814,4977,2024-12-18,Loan Query,Yes
2815,2458,2025-03-21,Account Access,Yes
2816,387,2024-10-18,Account Access,No
2817,1823,2024-07-23,Account Access,Yes
2818,1914,2025-02-24,Transaction Dispute,Yes
2819,1538,2025-05-04,Account Access,Yes
2820,360,2025-04-11,Loan Query,Yes
2821,2625,2024-12-14,Transaction Dispute,No
2822,1653,2024-06-14,Card Issue,No
2823,771,2024-09-18,Loan Query,Yes
2824,2735,2025-03-10,Account Access,No
2825,1403,2024-08-07,Loan Query,Yes
2826,1139,2025-01-17,Account Access,No
2827,2588,2024-08-01,Transaction Dispute,Yes
2828,1579,2024-12-27,Loan Query,No
2829,4327,2024-06-14,Transaction Dispute,Yes
2830,1921,2025-04-23,Card Issue,No
2831,2025,2025-01-27,Loan Query,Yes
2832,470,2024-09-11,Transaction Dispute,Yes
2833,4590,2024-06-08,Card Issue,Yes
2834,2969,2025-03-15,Account Access,No
2835,502,2024-06-27,Transaction Dispute,Yes
2836,971,2024-05-29,Transaction Dispute,Yes
2837,984,2025-01-21,Transaction Dispute,Yes
2838,3923,2025-02-04,Account Access,Yes
2839,3925,2024-08-25,Loan Query,No
2840,4892,2025-03-15,Card Issue,No
2841,2203,2024-06-24,Loan Query,Yes
2842,1497,2024-09-29,Loan Query,No
2843,4519,2025-05-06,Account Access,Yes
2844,3531,2024-09-04,Transaction Dispute,No
2845,4606,2025-05-10,Transaction Dispute,Yes
2846,3638,2024-09-13,Transaction Dispute,No
2847,2139,2024-06-18,Account Access,Yes
2848,4300,2025-01-31,Loan Query,No
2849,966,2024-09-23,Loan Query,Yes
2850,2110,2024-06-25,Account Access,No
2851,1438,2025-03-23,Card Issue,No
2852,3717,2024-11-20,Card Issue,No
2853,3651,2025-02-18,Account Access,No
2854,4529,2025-04-18,Transaction Dispute,No
2855,3637,2024-05-31,Transaction Dispute,Yes
2856,1583,2024-11-08,Account Access,No
2857,595,2024-08-13,Card Issue,Yes
2858,785,2025-02-09,Account Access,No
2859,1703,2025-03-03,Transaction Dispute,No
2860,2322,2024-11-15,Account Access,No
2861,3892,2024-11-07,Loan Query,No
2862,1885,2024-11-26,Account Access,Yes
2863,2209,2024-12-21,Card Issue,No
2864,495,2024-09-19,Loan Query,Yes
2865,4246,2024-10-09,Account Access,No
2866,1581,2025-04-30,Account Access,No
2867,1575,2024-10-29,Loan Query,No
2868,301,2024-11-22,Loan Query,No
2869,3655,2024-07-18,Loan Query,Yes
2870,4444,2025-03-14,Account Access,No
2871,2842,2024-08-30,Transaction Dispute,No
2872,2697,2025-03-31,Card Issue,No
2873,1883,2024-09-10,Loan Query,No
2874,2653,2025-02-06,Account Access,Yes
2875,470,2024-11-27,Loan Query,No
2876,536,2025-01-16,Loan Query,Yes
2877,4487,2025-02-28,Account Access,No
2878,4542,2025-01-17,Card Issue,Yes
2879,3208,2024-05-29,Loan Query,No
2880,1528,2024-12-08,Account Access,No
2881,4625,2025-03-30,Loan Query,Yes
2882,1453,2025-04-07,Account Access,No
2883,676,2024-09-29,Account Access,Yes
2884,3407,2024-09-16,Loan Query,No
2885,596,2025-04-06,Transaction Dispute,Yes
2886,1069,2025-03-30,Transaction Dispute,Yes
2887,2111,2024-10-01,Card Issue,Yes
2888,2045,2024-07-12,Transaction Dispute,Yes
2889,3313,2024-05-26,Transaction Dispute,Yes
2890,3828,2025-03-06,Card Issue,Yes
2891,751,2024-12-07,Account Access,Yes
2892,138,2024-05-14,Transaction Dispute,No
2893,2764,2025-04-20,Loan Query,Yes
2894,2174,2025-01-29,Card Issue,No
2895,4603,2024-09-24,Transaction Dispute,No
2896,3099,2025-03-24,Account Access,Yes
2897,1545,2025-03-11,Transaction Dispute,No
2898,466,2025-01-22,Card Issue,No
2899,3218,2024-12-09,Loan Query,No
2900,3097,2025-04-22,Account Access,Yes
2901,1856,2024-10-31,Card Issue,Yes
2902,752,2024-08-12,Card Issue,Yes
2903,4150,2025-03-07,Card Issue,Yes
2904,4144,2024-09-11,Loan Query,Yes
2905,2687,2024-11-26,Transaction Dispute,No
2906,1800,2024-08-21,Account Access,No
2907,827,2024-10-02,Transaction Dispute,Yes
2908,354,2024-11-12,Card Issue,No
2909,4488,2024-11-01,Card Issue,No
2910,168,2025-01-25,Account Access,Yes
2911,1488,2024-11-15,Transaction Dispute,No
2912,1403,2024-12-06,Account Access,No
2913,2722,2025-02-26,Account Access,No
2914,4771,2024-07-24,Card Issue,No
2915,2052,2024-09-20,Loan Query,No
2916,3913,2024-07-20,Account Access,Yes
2917,741,2025-03-05,Card Issue,No
2918,1213,2025-02-24,Loan Query,Yes
2919,3357,2024-07-30,Loan Query,No
2920,2002,2024-12-23,Account Access,Yes
2921,3473,2025-03-18,Card Issue,No
2922,2180,2024-09-28,Card Issue,No
2923,3070,2024-11-21,Transaction Dispute,Yes
2924,3157,2025-01-26,Card Issue,Yes
2925,1466,2024-05-28,Card Issue,Yes
2926,961,2025-01-02,Card Issue,No
2927,439,2025-01-28,Transaction Dispute,Yes
2928,3932,2025-04-23,Transaction Dispute,Yes
2929,1229,2024-07-27,Account Access,Yes
2930,256,2024-08-25,Loan Query,No
2931,2248,2025-03-28,Loan Query,No
2932,1975,2025-04-16,Loan Query,No
2933,311,2025-01-12,Transaction Dispute,Yes
2934,2313,2024-11-23,Card Issue,No
2935,1029,2024-12-27,Transaction Dispute,Yes
2936,273,2025-03-07,Account Access,No
2937,346,2024-07-12,Card Issue,No
2938,4104,2025-02-06,Loan Query,Yes
2939,2608,2024-08-02,Loan Query,Yes
2940,3870,2024-11-16,Transaction Dispute,Yes
2941,3304,2025-02-18,Loan Query,No
2942,2722,2024-06-26,Transaction Dispute,Yes
2943,2297,2024-11-09,Card Issue,Yes
2944,4958,2024-05-26,Card Issue,No
2945,1506,2025-02-26,Account Access,No
2946,1679,2025-03-27,Account Access,No
2947,1879,2024-11-20,Card Issue,Yes
2948,2873,2024-07-02,Transaction Dispute,Yes
2949,1600,2024-08-18,Card Issue,No
2950,4439,2025-01-06,Transaction Dispute,Yes
2951,2483,2024-09-21,Loan Query,Yes
2952,3350,2024-07-09,Loan Query,No
2953,1496,2024-12-01,Card Issue,Yes
2954,31,2024-12-01,Account Access,No
2955,1738,2024-09-18,Account Access,No
2956,1058,2024-11-29,Card Issue,No
2957,3711,2025-01-09,Transaction Dispute,Yes
2958,2598,2024-11-20,Transaction Dispute,Yes
2959,2736,2024-10-30,Loan Query,Yes
2960,4361,2024-07-17,Account Access,Yes
2961,1224,2025-03-21,Card Issue,Yes
2962,3538,2024-11-23,Loan Query,No
2963,2125,2024-07-16,Card Issue,Yes
2964,2089,2025-02-16,Account Access,No
2965,133,2024-11-24,Account Access,No
2966,1324,2024-05-29,Card Issue,Yes
2967,3251,2024-05-16,Card Issue,No
2968,914,2024-12-29,Transaction Dispute,Yes
2969,1811,2025-04-25,Account Access,No
2970,836,2024-10-18,Transaction Dispute,Yes
2971,571,2024-05-11,Account Access,No
2972,771,2025-01-22,Card Issue,No
2973,4386,2024-12-27,Account Access,No
2974,889,2024-05-16,Account Access,Yes
2975,753,2025-02-03,Account Access,No
2976,2967,2024-11-14,Transaction Dispute,No
2977,3002,2024-10-10,Transaction Dispute,No
2978,2257,2024-09-15,Transaction Dispute,Yes
2979,2578,2024-11-19,Card Issue,No
2980,1075,2024-10-26,Loan Query,No
2981,2162,2024-10-06,Transaction Dispute,Yes
2982,2639,2025-01-18,Loan Query,No
2983,1488,2025-02-17,Loan Query,Yes
2984,4450,2025-04-18,Card Issue,No
2985,326,2025-03-17,Account Access,Yes
2986,4008,2025-02-14,Account Access,No
2987,4854,2024-10-02,Loan Query,No
2988,2611,2025-03-20,Account Access,No
2989,3937,2024-07-03,Card Issue,No
2990,4475,2024-10-19,Account Access,Yes
2991,2872,2024-08-14,Card Issue,Yes
2992,2152,2024-10-16,Account Access,No
2993,997,2025-03-25,Loan Query,No
2994,1351,2024-11-22,Account Access,Yes
2995,1391,2024-11-05,Loan Query,Yes
2996,449,2024-08-10,Card Issue,Yes
2997,2700,2024-12-11,Card Issue,No
2998,1043,2025-01-13,Transaction Dispute,Yes
2999,1138,2024-12-18,Loan Query,No
3000,1736,2024-11-21,Transaction Dispute,Yes
